,user,text,favorite_count,retweet_count,created_at
117,3laa7gag,⁦⁦♥️⁩✨ https://t.co/86q5y6A8vX,0,0,2022-10-22 20:51:03+00:00
118,3laa7gag,فَمَا ظَنُّكُم بِرَبِّ الْعَالَمِينَ,1,0,2022-10-14 16:18:29+00:00
119,3laa7gag,مع أجواء الخريف الهادئة 🎧⁦♥️⁩... https://t.co/kzy2U9f05H,2,1,2022-10-12 16:55:04+00:00
120,3laa7gag,♥️🥰 https://t.co/6JdDkpXTNy,0,0,2022-10-11 16:40:46+00:00
121,3laa7gag,😂😂 https://t.co/0gG56jhqh5,2,0,2022-10-11 00:26:32+00:00
122,3laa7gag,الشاب يحيى صدقى من افضل القراء الصاعدين حاليا ما شاء الله⁦♥️⁩⁦♥️⁩ https://t.co/CiUpswJ1qS,1,0,2022-10-09 00:34:11+00:00
123,3laa7gag,"وفيه ناس كتير جابت مقبول وسافرت برده والله دا لو هاتقيسها من ناحية التقديرات يعنى😅
دلوقتى النظام لو ما اشتغلتش على نفسك فى اللى هينفعك فى حياتك العملية ف انتا اخرك القهوة فعلا..
دا فى ناس بيكونوا لسه طلبه وشغالين فى شركات multinational يعنى معهوش الشهادة حتى لسه وغيره كتير https://t.co/JGGJuWqepS",1,0,2022-10-09 00:16:19+00:00
124,3laa7gag,"قَصَدْتُك يا إلَهَ العَرْشِ أدْعُو
ومَنْ قَصَدَ الكَريمَ فَلا يُضَامُ

لَئِنْ نامَتْ عُيونُ النَّاسِ عَنِّي
فَعَيْنُكَ عَنْ عِبادِكَ لا تَنامُ

وَلَيْسَ سِواكَ لِلْمُضْطَّرِ عَوْنٌ
 إذا نَزَلَتْ بِهِ الكُرَبُ العِظامُ",3,0,2022-10-07 11:23:29+00:00
125,3laa7gag,"@kePtt0 وخصوصا أن معظم الشغل بيتم remotely وكمان الناس اللى بيعينوهم فى بلد زى مصر دى بتكون كفاءات يعنى الشركة مستفادة من حيث الفلوس والجودة 
كل صحابي اللى اعرفهم اشتغلوا مستواهم كويس يؤهلهم أنه يبدأ ك junior يعنى فعلا",0,0,2022-10-04 04:18:52+00:00
126,3laa7gag,@kePtt0 مش بياخدوا فلوس أي يا ميصة 😂😂دى سياسة شركة اكتر ماهو حوار توظيف يعنى لما تيجى فى بلد زى مصر العملة بتاعتنا ضايعه تبدأ تعين ناس كتير بحيث يسدوا بيهم عجز فرع تانى للشركة فى بلد عملتها عالية,0,0,2022-10-04 04:11:13+00:00
127,3laa7gag,"ما شاء الله اللهم بارك نسبة كبيرة من دفعتنا اشتغلوا فى valeo وبجد الواحد فرحان ليهم ⁦♥️⁩
ومنهم لله اللى كانوا السبب أنى أكره الإمبيديد وكل متعلقاته 😅",1,0,2022-10-03 23:22:04+00:00
128,3laa7gag,عذرا يا شباب بس دا ايام ما كنت طالب لسه 👈👉,0,0,2022-10-03 03:05:56+00:00
129,3laa7gag,فى مرة حضرت محاضرة والدكتورة كانت بتشرح تقريبا كدا على سرعة 0.75× ومن بعدها دى كانت آخر محاضرة حضرتها ليها أو لغيرها https://t.co/zgGlPUXTsy,1,0,2022-10-03 02:39:06+00:00
130,3laa7gag,Touching ♥️🥺 https://t.co/v6ROPGsQVf,1,0,2022-10-01 22:36:45+00:00
131,3laa7gag,"-ربنا يعين الطلاب الطيبين اللى لسه بيروحوا كليات دول
--أينعم لسه عندى جيش بس 
We are not the same",1,0,2022-10-01 01:35:01+00:00
132,3laa7gag,الأنشطة الطلابية اللى فى الكليات دى بيروحوا يتصورا مع بعض أكتر ما بيشتغلوا على اللى هما متجمعين عشانه الا فئة صغيرة اللى ممكن تستفاد منها والباقى ملوش لازمة,1,0,2022-09-28 00:52:39+00:00
133,3laa7gag,@heba_yehya معاكى حق بس باين أنه كان تلخيص فعلا يستحق التصوير 😂,1,0,2022-09-27 23:45:11+00:00
134,3laa7gag,@heba_yehya السائح الكندى ما صورش غير الصفحتين دول بس!؟؟😅,1,0,2022-09-27 23:23:03+00:00
135,3laa7gag,مش عارف الصراحه الاجانب دول عايشين ازاى من غير الشطافات https://t.co/ynoKeLxVpI,1,0,2022-09-26 19:19:20+00:00
136,3laa7gag,"بس أنا ضيّعت وقت! مش هلحق أنجح.!
المسلم في أي وقت إذا استَدرك فهو يُستدرك عند كريم!
والله عز وجل كريم.. (لو رأى منك خيرًا أعانك)..
إذا أريته من قلبك صدق النيّة يسّر لك أسباب الاستقامة ويسّرها عليك.. 
في أي وقت إذا تمّ سحب منك ورقة الإجابة ف أنت هتُحاسب على ""النية"".. المهم تبدأ!",0,0,2022-09-25 22:15:42+00:00
137,3laa7gag,إنا لله و إنا إليه راجعون 💔 https://t.co/IorOFgsZrU,0,0,2022-09-23 14:39:05+00:00
138,3laa7gag,"فإن وجدتَ ثغركَ فالزمه - وذلكَ عبادتُك - وإن لم تجده فابحث عنه - وذلك أيضًا عبادتُك -..

حَسْبُكَ ألا يراكَ اللهُ إلا على ثَغرٍ
أو باحثًا عن ثغر!!

د/ خالد سعد النجار",0,0,2022-09-21 19:26:16+00:00
139,3laa7gag,"ولو وضعَ أبو بكر رضي الله عنه يَده على خَدِّهِ ويئس - حين انتقض عليه أعرابُ الجزيرة - ما وصلكَ مما وصلكَ من الدين شيء..

حسبك أن تؤذِّنَ كما أذَّنَ إبراهيم، ومَا عَسى يبلغُ صوتُ إبراهيم!!
إنما عليكَ الأذانُ وعلى الله البلاغ،ولكلِ ثغرٍ أذانُه، وكثيرٌ من الثغورِ شاغرة؛",0,0,2022-09-21 19:26:14+00:00
140,3laa7gag,"وقد أكرمكَ اللهُ بإيجادك في واقعٍ شبيهٍ بواقعهم لتصلحهُ كما أصلحوه؛ فإن لم تكن منهم فَسِرْ على آثارهم تكن معهم،

لا تنتظر في حياتك ثمرةَ سيرك؛ فموسى مات في التيه، وعيسى رُفع في الفتنة، ومحمدٌ - عليه وعلى أنبياء الله ورسله الصلاة والسلام - ارتدَّ أعرابُ جزيرته بعد موته،",0,0,2022-09-21 19:26:12+00:00
141,3laa7gag,"الزم ثغرك.. ☘️

واعلم أنكَ لن تجدَ واقعًا أشدَّ فسادًا من الواقع الذي نُبِّئ فيه الأنبياءُ وأُرسِلَ فيه الرُّسُل؛ ولولا شِدَّةُ فسادِه ما أُرسِلُوا،

لستَ أكرمَ على الله من رُسُلِه ليُصلِحَ لك - دون سَعيٍ منك - واقعًا لم يُصلِحْهُ لهم،",0,0,2022-09-21 19:26:11+00:00
142,3laa7gag,😂😂😂 https://t.co/rEyE5ZeGqb,0,0,2022-09-21 13:14:15+00:00
143,3laa7gag,موضوع ال social engineering واللى ال hackers بقوا بيعملوه بيها بقا مرعب الصراحة,1,0,2022-09-20 15:56:10+00:00
144,3laa7gag,الليل أقبل والوجود سكون ⁦♥️⁩ https://t.co/7i0D77gWQh,2,2,2022-09-20 00:55:28+00:00
145,3laa7gag,"نحنُ قومٌ مساكين..
لولا سِترُ اللهِ لافتَضَحنا.

- الإمام أحمد بن حنبل",0,0,2022-09-19 00:35:27+00:00
146,3laa7gag,﴿ إِنَّ اللَّهَ لَا يَظْلِمُ مِثْقَالَ ذَرَّةٍ ۖ وَإِن تَكُ حَسَنَةً يُضَاعِفْهَا وَيُؤْتِ مِن لَّدُنْهُ أَجْرًا عَظِيمًا﴾,3,0,2022-09-18 16:48:36+00:00
147,3laa7gag,"وإبليس أبي وأستكبر وعاند فكان من الصاغرين المرجومين .
كان ولا بد من العصيان .. ليكون الاختبار كيف تنظر لرحمه الله التي وسعت كل شئ فلا تنظر لعصيانك أنه أكبر من رحمه الله .. بل الله أكبر ورحمته",0,0,2022-09-15 10:35:06+00:00
148,3laa7gag,"لا تقسو علي نفسك إن أذنبت ولا تيأس من روح الله وعد مجددا ..  
فالفرق بين أدم وإبليس وقد عصوا الله .. أن أدم تلقي من ربه كلمات فأناب إلي الله وتاب .. فتاب الله عليه وجعله من المكرمين واجتباه...",0,0,2022-09-15 10:35:05+00:00
149,3laa7gag,⁦♥️⁩⁦♥️⁩🥰 https://t.co/64IeeKD2tp,0,0,2022-09-14 17:40:33+00:00
150,3laa7gag,بقى عشان أحجز حفلة التخرج أتبهدل البهدلة دى.. أنا كنت حاسس إن رايح أقدم جيش مش رايح احجز حفلة ⁦🤦🏽‍♂️⁩💔,0,0,2022-09-13 19:22:11+00:00
151,3laa7gag,"""رَبَّنَا اغْفِرْ لِي وَلِوَالِدَيَّ وَلِلْمُؤْمِنِينَ يَوْمَ يَقُومُ الْحِسَابُ """,3,0,2022-09-06 05:10:26+00:00
152,3laa7gag,"الصراحه فكرة التمييز بناءا على أن طريقة تفكير البنت أقل من الولد دى أغبى حاجه سمعتها تقريباً.!!
هو فعلا فيه تخصصات صعبة على البنات من ناحية الحياة الشخصية ليهم والى بتختلف من واحده للتانية بس دا مش معناه أن طريقة تفكيرهم ما تنفعش فيها https://t.co/FRLwJEfJV1",0,0,2022-08-24 13:53:56+00:00
153,3laa7gag,"محتاجين حد يشرح ايه هو الحرام وايه هو الحلال لأن الناس بقت تجادل في ثوابت الدين ودي مصيبة .
الواحد من كتر اللي بيقابله في الشارع بقى خايف أنه في يوم من الأيام ربنا يرزقه بأطفال ويحتكوا بالعالم دي ،فربنا يرحمنا برحمته.(4)

-منقول",0,0,2022-08-23 15:47:42+00:00
154,3laa7gag,وإن العلماء اختلفوا في حكم تارك الصلاة هل هو كافر ولا فاسق ، وان السجاير والحشيش حرام وان البيرة حتى لو الكحول قليل فهي مش مجرد مزاج وبنجرب لا دي من الكبائر وحرام..(3),0,0,2022-08-23 15:47:41+00:00
155,3laa7gag,"بقينا محتاجين فتح إسلامي جديد بجد مش هزار 
محتاجين حملات توعية ع مستوى الجمهورية تقعد مع الأطفال والشباب دي تعلمهم إن سب الدين كفر وخروج من الملة مش روشنة وان سب الام في عرضها يوجب عليهم حد القذف 
وان سب الأم والاب عمتا كبيرة من الكبائر.. (2)",0,0,2022-08-23 15:47:39+00:00
156,3laa7gag,كمية الأهالي اللي ربنا هيحاسبهم ع عدم تربيتهم لولادهم مخيفة والمخيف أكتر إن كل الأجيال اللي مش متربية دي هتتجوز وهتجيب للمجتمع أجيال مش متربية تانيه وهنفضل نلف في نفس الحلقة دي ليوم الدين !!..(1),0,0,2022-08-23 15:47:39+00:00
157,3laa7gag,اللهم 🥺⁦♥️ https://t.co/2xZgpDYKik,0,0,2022-08-22 09:14:40+00:00
